ID,Market_and_Exchange_Names,Report_Date_as_YYYY_MM_DD,YYYY Report Week WW,Contract_Market_Name,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Commodity Name,Open_Interest_All,Prod_Merc_Positions_Long_All,Prod_Merc_Positions_Short_All,Swap_Positions_Long_All,Swap__Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,Open_Interest_Old,Open_Interest_Other,Change_in_Open_Interest_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Prod_Merc_Long_Other,Contract_Units,CFTC_SubGroup_Code,COMMODITY_NAME,COMMODITY_SUBGROUP_NAME,COMMODITY_GROUP_NAME
130108080732F,SUGAR NO. 11 - ICE FUTURES U.S.,01-08-13 0:00,2013 Report Week 01,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"765,768","227,812","401,352","203,765","57,775","40,294","18,718","697,620","680,842","765,768",0,"11,666","7,637","1,674",100,29.7,52.4,91.1,88.9,100,29.7,52.4,100,0,0,59,50,173,162,59,50,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121231080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/31/2012 12:00:00 AM,2012 Report Week 53,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"754,102","226,190","406,322","195,216","56,776","38,303","16,020","689,983","679,168","754,102",0,"-2,883","-2,572","9,111",100,30,53.9,91.5,90.1,100,30,53.9,100,0,0,59,53,172,161,59,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121224080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/24/2012 12:00:00 AM,2012 Report Week 52,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"756,985","224,383","389,680","199,627","56,480","37,095","17,869","692,555","670,057","756,985",0,"1,995","3,035","-1,782",100,29.6,51.5,91.5,88.5,100,29.6,51.5,100,0,0,59,52,171,165,59,52,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121218080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/18/2012 12:00:00 AM,2012 Report Week 51,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"754,990","223,393","384,051","199,405","55,772","35,141","18,289","689,520","671,839","754,990",0,"-9,204","-12,186","-6,865",100,29.6,50.9,91.3,89,100,29.6,50.9,100,0,0,60,53,167,166,60,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121211080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12-11-12 0:00,2012 Report Week 50,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"764,194","235,110","394,073","208,402","56,891","33,398","17,355","701,706","678,704","764,194",0,"4,412","13,958","-3,025",100,30.8,51.6,91.8,88.8,100,30.8,51.6,100,0,0,59,54,161,163,59,54,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121204080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12-04-12 0:00,2012 Report Week 49,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"759,782","238,561","414,988","199,476","53,892","32,176","18,671","687,748","681,729","759,782",0,"21,900","15,803","21,322",100,31.4,54.6,90.5,89.7,100,31.4,54.6,100,0,0,60,55,165,168,60,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121127080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/27/2012 12:00:00 AM,2012 Report Week 48,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"737,882","225,862","393,805","201,660","50,953","31,508","18,337","671,945","660,407","737,882",0,"10,953","12,383","6,848",100,30.6,53.4,91.1,89.5,100,30.6,53.4,100,0,0,60,55,164,171,60,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121120080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/20/2012 12:00:00 AM,2012 Report Week 47,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"726,929","218,636","390,619","197,759","51,778","30,111","18,760","659,562","653,559","726,929",0,"4,074","-2,397","8,100",100,30.1,53.7,90.7,89.9,100,30.1,53.7,100,0,0,59,53,162,167,59,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121113080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/13/2012 12:00:00 AM,2012 Report Week 46,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"722,855","212,070","374,844","200,329","50,304","32,719","17,092","661,959","645,459","722,855",0,"6,454","10,796","2,010",100,29.3,51.9,91.6,89.3,100,29.3,51.9,100,0,0,59,53,161,162,59,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121106080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11-06-12 0:00,2012 Report Week 45,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"716,401","202,322","385,061","203,456","48,966","33,516","18,830","651,163","643,449","716,401",0,"-5,046","-3,367",-929,100,28.2,53.7,90.9,89.8,100,28.2,53.7,100,0,0,58,51,163,155,58,51,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121030080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10/30/2012 12:00:00 AM,2012 Report Week 44,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"721,447","201,445","394,806","202,534","48,890","33,431","17,015","654,530","644,378","721,447",0,"12,402","10,704","8,182",100,27.9,54.7,90.7,89.3,100,27.9,54.7,100,0,0,58,53,160,157,58,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121023080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10/23/2012 12:00:00 AM,2012 Report Week 43,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"709,045","198,660","404,016","199,831","48,960","32,497","16,399","643,826","636,196","709,045",0,"8,011","5,492","1,741",100,28,57,90.8,89.7,100,28,57,100,0,0,57,55,162,163,57,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121016080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10/16/2012 12:00:00 AM,2012 Report Week 42,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"701,034","196,764","412,481","197,738","49,668","33,075","15,689","638,334","634,455","701,034",0,"21,773","29,062","21,304",100,28.1,58.8,91.1,90.5,100,28.1,58.8,100,0,0,59,55,160,160,59,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121009080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10-09-12 0:00,2012 Report Week 41,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"679,261","171,479","402,548","192,736","50,943","30,685","15,511","609,272","613,151","679,261",0,"4,264","7,905","4,065",100,25.2,59.3,89.7,90.3,100,25.2,59.3,100,0,0,54,54,149,155,54,54,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
121002080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10-02-12 0:00,2012 Report Week 40,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"674,997","165,641","370,959","190,076","49,962","29,205","16,377","601,367","609,086","674,997",0,"-8,388","-4,200","2,183",100,24.5,55,89.1,90.2,100,24.5,55,100,0,0,54,53,153,153,54,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120925080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09/25/2012 12:00:00 AM,2012 Report Week 39,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"683,385","174,161","354,119","188,073","52,476","28,783","18,472","605,567","606,903","683,385",0,"-14,753","-15,964","-5,785",100,25.5,51.8,88.6,88.8,100,25.5,51.8,100,0,0,56,51,155,159,56,51,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120918080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09/18/2012 12:00:00 AM,2012 Report Week 38,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"698,138","184,093","343,070","186,701","60,705","29,187","17,078","621,531","612,688","698,138",0,"-27,554","-25,347","-25,318",100,26.4,49.1,89,87.8,100,26.4,49.1,100,0,0,55,55,153,163,55,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120911080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09-11-12 0:00,2012 Report Week 37,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"725,692","191,230","354,699","182,131","64,029","25,743","24,903","646,878","638,006","725,692",0,"-2,513","-7,741","-7,995",100,26.4,48.9,89.1,87.9,100,26.4,48.9,100,0,0,60,61,161,177,60,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120904080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09-04-12 0:00,2012 Report Week 36,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"728,205","191,639","373,506","190,212","60,734","25,563","25,154","654,619","646,001","728,205",0,"4,789","6,888","5,018",100,26.3,51.3,89.9,88.7,100,26.3,51.3,100,0,0,57,57,162,177,57,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120828080732F,SUGAR NO. 11 - ICE FUTURES U.S.,08/28/2012 12:00:00 AM,2012 Report Week 35,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"723,416","181,368","386,723","197,113","60,124","25,824","27,676","647,731","640,983","723,416",0,"32,989","29,727","26,196",100,25.1,53.5,89.5,88.6,100,25.1,53.5,100,0,0,57,57,165,174,57,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120821080732F,SUGAR NO. 11 - ICE FUTURES U.S.,08/21/2012 12:00:00 AM,2012 Report Week 34,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"690,427","169,854","381,892","198,705","58,263","25,595","25,842","618,004","614,787","690,427",0,"13,893","14,420","6,300",100,24.6,55.3,89.5,89,100,24.6,55.3,100,0,0,58,57,162,169,58,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120814080732F,SUGAR NO. 11 - ICE FUTURES U.S.,08/14/2012 12:00:00 AM,2012 Report Week 33,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"676,534","157,839","396,285","194,335","60,666","26,542","24,965","603,584","608,487","676,534",0,"13,844","10,750","3,522",100,23.3,58.6,89.2,89.9,100,23.3,58.6,100,0,0,58,59,161,168,58,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120807080732F,SUGAR NO. 11 - ICE FUTURES U.S.,08-07-12 0:00,2012 Report Week 32,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"662,690","143,589","407,430","194,234","65,787","25,706","31,140","592,834","604,965","662,690",0,"-9,174","-9,222","-15,195",100,21.7,61.5,89.5,91.3,100,21.7,61.5,100,0,0,55,58,158,161,55,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120731080732F,SUGAR NO. 11 - ICE FUTURES U.S.,07/31/2012 12:00:00 AM,2012 Report Week 31,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"671,864","150,035","423,533","189,725","68,673","27,712","30,463","602,056","620,160","671,864",0,"3,193","4,436","2,173",100,22.3,63,89.6,92.3,100,22.3,63,100,0,0,54,59,165,160,54,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120724080732F,SUGAR NO. 11 - ICE FUTURES U.S.,07/24/2012 12:00:00 AM,2012 Report Week 30,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"668,671","149,317","417,307","183,140","71,461","29,350","26,563","597,620","617,987","668,671",0,"2,043","-10,593","6,191",100,22.3,62.4,89.4,92.4,100,22.3,62.4,100,0,0,54,60,167,155,54,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120717080732F,SUGAR NO. 11 - ICE FUTURES U.S.,07/17/2012 12:00:00 AM,2012 Report Week 29,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"666,628","163,104","399,309","181,279","68,308","29,418","25,130","608,213","611,796","666,628",0,"-2,377","-4,339","-1,466",100,24.5,59.9,91.2,91.8,100,24.5,59.9,100,0,0,52,58,153,159,52,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120710080732F,SUGAR NO. 11 - ICE FUTURES U.S.,07-10-12 0:00,2012 Report Week 28,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"669,005","165,810","392,634","179,734","66,165","31,991","27,012","612,552","613,262","669,005",0,"-9,676","-9,577","-4,054",100,24.8,58.7,91.6,91.7,100,24.8,58.7,100,0,0,54,57,162,167,54,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120703080732F,SUGAR NO. 11 - ICE FUTURES U.S.,07-03-12 0:00,2012 Report Week 27,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"678,681","169,775","369,276","186,436","64,736","39,323","21,516","622,129","617,316","678,681",0,"-21,505","-16,659","-12,537",100,25,54.4,91.7,91,100,25,54.4,100,0,0,50,53,159,158,50,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120626080732F,SUGAR NO. 11 - ICE FUTURES U.S.,06/26/2012 12:00:00 AM,2012 Report Week 26,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"700,186","193,085","371,122","179,110","67,518","39,267","21,530","638,788","629,853","700,186",0,"-43,753","-38,609","-40,186",100,27.6,53,91.2,90,100,27.6,53,100,0,0,50,52,164,157,50,52,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120619080732F,SUGAR NO. 11 - ICE FUTURES U.S.,06/19/2012 12:00:00 AM,2012 Report Week 25,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"743,939","224,697","393,418","178,093","69,480","43,465","21,103","677,397","670,039","743,939",0,"-15,184","-17,892","-5,508",100,30.2,52.9,91.1,90.1,100,30.2,52.9,100,0,0,58,59,171,179,58,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120612080732F,SUGAR NO. 11 - ICE FUTURES U.S.,06-12-12 0:00,2012 Report Week 24,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"759,123","236,493","380,138","170,429","76,837","46,053","30,024","695,289","675,547","759,123",0,"-16,672","-15,154","-11,989",100,31.2,50.1,91.6,89,100,31.2,50.1,100,0,0,57,58,184,192,57,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120605080732F,SUGAR NO. 11 - ICE FUTURES U.S.,06-05-12 0:00,2012 Report Week 23,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"775,795","230,270","371,895","168,559","75,894","51,426","30,789","710,443","687,536","775,795",0,"22,255","22,986","24,523",100,29.7,47.9,91.6,88.6,100,29.7,47.9,100,0,0,56,60,185,195,56,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120529080732F,SUGAR NO. 11 - ICE FUTURES U.S.,05/29/2012 12:00:00 AM,2012 Report Week 22,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"753,540","220,384","363,578","173,274","75,046","50,649","31,352","687,457","663,013","753,540",0,"23,951","20,035","16,631",100,29.2,48.2,91.2,88,100,29.2,48.2,100,0,0,53,57,186,195,53,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120522080732F,SUGAR NO. 11 - ICE FUTURES U.S.,05/22/2012 12:00:00 AM,2012 Report Week 21,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"729,589","212,571","359,437","173,985","75,103","49,215","33,976","667,422","646,382","729,589",0,"2,322","6,262","-2,517",100,29.1,49.3,91.5,88.6,100,29.1,49.3,100,0,0,54,57,180,195,54,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120515080732F,SUGAR NO. 11 - ICE FUTURES U.S.,05/15/2012 12:00:00 AM,2012 Report Week 20,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"727,267","208,072","360,050","176,953","71,724","48,577","36,336","661,160","648,899","727,267",0,"12,156","6,150","8,106",100,28.6,49.5,90.9,89.2,100,28.6,49.5,100,0,0,53,58,177,190,53,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120508080732F,SUGAR NO. 11 - ICE FUTURES U.S.,05-08-12 0:00,2012 Report Week 19,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"715,111","201,514","356,941","180,219","71,335","46,886","29,479","655,010","640,793","715,111",0,"8,514","7,062",172,100,28.2,49.9,91.6,89.6,100,28.2,49.9,100,0,0,54,59,184,192,54,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120501080732F,SUGAR NO. 11 - ICE FUTURES U.S.,05-01-12 0:00,2012 Report Week 18,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"706,597","187,981","367,977","184,688","69,078","46,267","30,042","647,948","640,621","706,597",0,"-18,521","-4,270","-10,625",100,26.6,52.1,91.7,90.7,100,26.6,52.1,100,0,0,55,63,180,188,55,63,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120424080732F,SUGAR NO. 11 - ICE FUTURES U.S.,04/24/2012 12:00:00 AM,2012 Report Week 17,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"725,118","185,053","380,233","186,224","72,362","47,232","26,357","652,218","651,246","725,118",0,"-5,137",-338,"-12,738",100,25.5,52.4,89.9,89.8,100,25.5,52.4,100,0,0,53,58,187,181,53,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120417080732F,SUGAR NO. 11 - ICE FUTURES U.S.,04/17/2012 12:00:00 AM,2012 Report Week 16,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"730,255","180,433","404,652","185,308","71,632","46,257","26,646","652,556","663,984","730,255",0,"3,698","15,532","3,075",100,24.7,55.4,89.4,90.9,100,24.7,55.4,100,0,0,50,57,177,177,50,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120410080732F,SUGAR NO. 11 - ICE FUTURES U.S.,04-10-12 0:00,2012 Report Week 15,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"726,557","162,285","417,603","180,156","73,314","38,931","30,766","637,024","660,909","726,557",0,"-9,404","-4,618","-12,089",100,22.3,57.5,87.7,91,100,22.3,57.5,100,0,0,54,61,188,174,54,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120403080732F,SUGAR NO. 11 - ICE FUTURES U.S.,04-03-12 0:00,2012 Report Week 14,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"735,961","166,564","421,339","177,208","73,292","26,386","32,742","641,642","672,998","735,961",0,"-10,766","-10,238","-12,901",100,22.6,57.3,87.2,91.4,100,22.6,57.3,100,0,0,51,61,182,173,51,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120327080732F,SUGAR NO. 11 - ICE FUTURES U.S.,03/27/2012 12:00:00 AM,2012 Report Week 13,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"746,727","167,697","436,826","172,995","73,194","27,123","34,533","651,880","685,899","746,727",0,"8,078","6,102","7,765",100,22.5,58.5,87.3,91.9,100,22.5,58.5,100,0,0,48,59,180,172,48,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120320080732F,SUGAR NO. 11 - ICE FUTURES U.S.,03/20/2012 12:00:00 AM,2012 Report Week 12,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"738,649","163,312","423,958","173,817","71,171","28,901","37,035","645,778","678,134","738,649",0,"32,566","20,721","31,154",100,22.1,57.4,87.4,91.8,100,22.1,57.4,100,0,0,47,60,178,172,47,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120313080732F,SUGAR NO. 11 - ICE FUTURES U.S.,03/13/2012 12:00:00 AM,2012 Report Week 11,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"706,083","165,931","403,307","177,145","66,721","27,539","32,883","625,057","646,980","706,083",0,"-14,702","-9,808","-19,432",100,23.5,57.1,88.5,91.6,100,23.5,57.1,100,0,0,49,59,171,169,49,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120306080732F,SUGAR NO. 11 - ICE FUTURES U.S.,03-06-12 0:00,2012 Report Week 10,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"720,785","154,964","419,371","173,934","69,695","28,587","34,713","634,865","666,412","720,785",0,"-2,962","-2,012","-5,661",100,21.5,58.2,88.1,92.5,100,21.5,58.2,100,0,0,49,60,177,173,49,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120228080732F,SUGAR NO. 11 - ICE FUTURES U.S.,02/28/2012 12:00:00 AM,2012 Report Week 09,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"723,747","165,137","434,990","169,638","67,078","27,249","36,006","636,877","672,073","723,747",0,"24,609","21,817","40,620",100,22.8,60.1,88,92.9,100,22.8,60.1,100,0,0,48,60,179,171,48,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120221080732F,SUGAR NO. 11 - ICE FUTURES U.S.,02/21/2012 12:00:00 AM,2012 Report Week 08,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"699,138","177,418","384,919","169,884","65,989","25,210","34,072","615,060","631,453","699,138",0,"-6,488","-19,869","-1,459",100,25.4,55.1,88,90.3,100,25.4,55.1,100,0,0,52,62,173,178,52,62,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120214080732F,SUGAR NO. 11 - ICE FUTURES U.S.,02/14/2012 12:00:00 AM,2012 Report Week 07,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"705,626","208,826","362,466","158,658","79,003","27,302","37,046","634,929","632,912","705,626",0,"9,572","8,825","10,275",100,29.6,51.4,90,89.7,100,29.6,51.4,100,0,0,54,60,191,186,54,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120207080732F,SUGAR NO. 11 - ICE FUTURES U.S.,02-07-12 0:00,2012 Report Week 06,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"696,054","210,878","352,571","154,232","77,108","24,219","37,449","626,104","622,637","696,054",0,"29,321","26,353","31,361",100,30.3,50.7,90,89.5,100,30.3,50.7,100,0,0,55,61,187,184,55,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120131080732F,SUGAR NO. 11 - ICE FUTURES U.S.,01/31/2012 12:00:00 AM,2012 Report Week 05,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"666,733","189,444","335,750","153,082","79,524","22,178","34,763","599,751","591,276","666,733",0,"29,970","39,261","28,675",100,28.4,50.4,90,88.7,100,28.4,50.4,100,0,0,53,60,191,184,53,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120124080732F,SUGAR NO. 11 - ICE FUTURES U.S.,01/24/2012 12:00:00 AM,2012 Report Week 04,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"636,763","164,652","313,197","150,713","79,133","22,170","36,237","560,490","562,601","636,763",0,"23,604","13,004","23,985",100,25.9,49.2,88,88.4,100,25.9,49.2,100,0,0,53,58,188,180,53,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120117080732F,SUGAR NO. 11 - ICE FUTURES U.S.,01/17/2012 12:00:00 AM,2012 Report Week 03,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"613,159","170,655","284,185","149,619","75,213","22,653","32,469","547,486","538,616","613,159",0,"29,511","24,260","30,486",100,27.8,46.3,89.3,87.8,100,27.8,46.3,100,0,0,54,57,187,186,54,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
120110080732F,SUGAR NO. 11 - ICE FUTURES U.S.,01-10-12 0:00,2012 Report Week 02,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"583,648","168,068","267,123","141,580","74,500","21,951","28,148","523,226","508,130","583,648",0,"16,049","17,037","11,071",100,28.8,45.8,89.6,87.1,100,28.8,45.8,100,0,0,55,59,179,186,55,59,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
